"sample","species","nReads","totalReads","propReads","eDNA_index","log_index"
"CP_201709","Sarcodiotheca sp. 2gaudichaudii",43,308957,0.000139177943856265,0.0671559388872133,-2.70073791782071
"CP_201709","Skeletonema cf. pseudocostatum",6,308957,1.94201782125021e-05,0.0367340045640696,-3.30405239802934
"CP_201709","Skeletonema dohrnii",2,308957,6.47339273750069e-06,0.000117030674235675,-9.05307448457336
"CP_201709","Stelligera rigida",97,308957,0.000313959547768783,0.472522505264211,-0.749669902993815
"CP_201709","Thalassiosira nordenskioeldii",7547,308957,0.0244273474949588,0.284513044383203,-1.25697617626226
"CP_201709","Thelepus cincinnatus",35,308957,0.000113284372906262,0.701537509240523,-0.354480910818455
"CP_201709",NA,109821,308957,0.355457231912532,0.396405243242814,-0.925318249462386
"CP_201710","Amathia vidovici",7,395244,1.77105787817146e-05,0.000813124043975635,-7.11462688443915
"CP_201710","Ammodytes hexapterus",289,395244,0.000731193895416502,0.120954264886544,-2.11234278098065
"CP_201710","Attheya longicornis",15,395244,3.79512402465313e-05,0.00132322518322957,-6.62768320181008
"CP_201710","Balanus glandula",90,395244,0.000227707441479188,0.00459357179413836,-5.38309738886834
"CP_201710","Bathycoccus prasinos",46110,395244,0.116662112517837,0.260240273824039,-1.34614994461947
"CP_201710","Blastocladiella emersonii",149,395244,0.00037698231978221,0.161181784030144,-1.82522245758924
"CP_201710","Boccardia proboscidea",310,395244,0.000784325631761646,0.886137585668029,-0.12088305186871
"CP_201710","Callophyllis flabellulata",119,395244,0.000301079839289148,1,0
"CP_201710","Chaetoceros socialis",58,395244,0.000146744795619921,0.000376804999402851,-7.88378274729581
"CP_201710","Chattonella subsalsa",1044,395244,0.00264140632115858,0.0627449792015725,-2.76867671689538
"CP_201710","Chrysaora melanaster",9,395244,2.27707441479188e-05,0.0055029658084866,-5.20246809417357
"CP_201710","Chrysochromulina sp. CCMP291",88,395244,0.000222647276112983,0.0631040896775481,-2.76296969889579
"CP_201710","Corallina vancouveriensis",46,395244,0.000116383803422696,0.00305229478225615,-5.79186158363953
"CP_201710","Coscinodiscus wailesii",167,395244,0.000422523808078048,0.00203679157944216,-6.19637946437914
"CP_201710","Cylindrotheca closterium",21,395244,5.31317363451438e-05,0.00133617329061316,-6.61794550373633
"CP_201710","Dendraster excentricus",36892,395244,0.0933398103450021,0.357943251826693,-1.02738081959676
"CP_201710","Devaleraea mollis",229,395244,0.000579388934430377,0.313078242490715,-1.16130214367211
"CP_201710","Dictyocha speculum",351,395244,0.000888059021768831,0.0426194792005758,-3.15544387198802
"CP_201710","Ditylum brightwellii",341,395244,0.000862758194937811,0.0564052462261619,-2.87519310660969
"CP_201710","Emiliania huxleyi",104,395244,0.000263128599042617,0.00054901261195794,-7.50738914411763
"CP_201710","Enophrys bison",4,395244,1.01203307324083e-05,0.00240318687572263,-6.03095955757672
"CP_201710","Euclymene sp. BOLD:ACG1020",306,395244,0.000774205301029238,0.110058954103302,-2.20673911036404
"CP_201710","Eunice valens",320,395244,0.000809626458592667,0.148664187464678,-1.90606529201579
"CP_201710","Fucus distichus",769,395244,0.0019456335833055,1,0
"CP_201710","Halichondria panicea",397,395244,0.00100444282519153,0.0187012707362231,-3.97916380362163
"CP_201710","Haliclystus sanjuanensis",338,395244,0.000855167946888504,0.170696179054102,-1.76787003341527
"CP_201710","Hecatonema maculans",135,395244,0.000341561162218781,0.0184894029386328,-3.9905575251465
"CP_201710","Hematodinium sp.",10,395244,2.53008268310208e-05,0.00538729858460007,-5.22371120994022
"CP_201710","Heterocapsa rotundata",2328,395244,0.00589003248626165,0.181711433257336,-1.7053353817438
"CP_201710","Hildenbrandia sp. 27GWS",993,395244,0.00251237210432037,1,0
"CP_201710","Hincksia hincksiae",6,395244,1.51804960986125e-05,0.00129689717977797,-6.64778065221206
"CP_201710","Homo sapiens",1144,395244,0.00289441458946878,0.15081877561473,-1.89167632442962
"CP_201710","Laminariocolax aecidioides",9,395244,2.27707441479188e-05,0.0181471176541042,-4.00924353781884
"CP_201710","Littorina scutulata",14,395244,3.54211575634292e-05,0.00390631233089687,-5.54516148789727
"CP_201710","Littorina sitkana",54,395244,0.000136624464887513,0.0962776114902745,-2.3405194743281
"CP_201710","Lottia paradigitalis",551,395244,0.00139407555838925,0.01513529617742,-4.19072576765995
"CP_201710","Manania gwilliami",18,395244,4.55414882958375e-05,0.630858406452723,-0.460673837100401
"CP_201710","Mastocarpus alaskensis",2434,395244,0.00615822125067047,1,0
"CP_201710","Mazzaella sp. GWS-2013b",32,395244,8.09626458592667e-05,0.0747554441729641,-2.5935332376181
"CP_201710","Mazzaella splendens",270,395244,0.000683122324437563,0.076906958510289,-2.56515891878422
"CP_201710","Membranipora membranacea",41,395244,0.000103733390007185,0.00647225124721331,-5.04023127933462
"CP_201710","Mesocentrotus franciscanus",15,395244,3.79512402465313e-05,0.051810963761564,-2.96015349648394
"CP_201710","Microcladia coulteri",49,395244,0.000123974051472002,0.0213183296576968,-3.8481880290156
"CP_201710","Micromonas pusilla",9536,395244,0.0241268684660615,0.0875944307522008,-2.43503785894894
"CP_201710","Minutocellus polymorphus",42851,395244,0.108416573053607,0.365939305788327,-1.00528779051172
"CP_201710","Muggiaea atlantica",13,395244,3.28910748803271e-05,0.0260880552808609,-3.64627772148246
"CP_201710","Naineris dendritica CMC02",6,395244,1.51804960986125e-05,0.020525028300782,-3.88611024480016
"CP_201710","Navicula ramosissima",3,395244,7.59024804930625e-06,0.00773060597446026,-4.86256802689903
"CP_201710","Navicula sp. BOLD:AAO6951",20,395244,5.06016536620417e-05,0.0159881354915908,-4.13590836358861
"CP_201710","Neorhodomela oregona",12,395244,3.0360992197225e-05,0.0096169554538752,-4.64422754528132
"CP_201710","Nereis vexillosa",119,395244,0.000301079839289148,0.0251037354336927,-3.68473862185783
"CP_201710","Nereocystis luetkeana",334,395244,0.000845047616156096,0.0472015795952402,-3.05332792094975
"CP_201710","Nicolea zostericola",2,395244,5.06016536620417e-06,0.00235054591722306,-6.05310767260344
"CP_201710","Oncorhynchus keta",157,395244,0.000397222981247027,0.0034482440338137,-5.66989015321715
"CP_201710","Orthopyxis integra",5,395244,1.26504134155104e-05,0.000208695004087542,-8.47463668241613
"CP_201710","Paracalanus sp. C AC-2013",18,395244,4.55414882958375e-05,0.0023214287104441,-6.06557245937809
"CP_201710","Pedospumella sinomuralis",5,395244,1.26504134155104e-05,0.00532423695393911,-5.23548587268927
"CP_201710","Penicillium sclerotiorum",59,395244,0.000149274878303023,0.369164528582508,-0.996512857397818
"CP_201710","Phacellophora camtschatica",6192,395244,0.0156662719737681,0.459747549184629,-0.777077746268569
"CP_201710","Phaeocystis antarctica",510,395244,0.00129034216838206,0.00559309835255956,-5.18622187835906
"CP_201710","Phaeocystis globosa",603,395244,0.00152563985791056,0.592675064969497,-0.523108981312065
"CP_201710","Phytophthora taxon paludosa",14,395244,3.54211575634292e-05,0.122210077825343,-2.10201376571594
"CP_201710","Platynereis bicanaliculata",4,395244,1.01203307324083e-05,0.000702903508112922,-7.26029093288162
"CP_201710","Platynereis sp. CMC02",3,395244,7.59024804930625e-06,0.00109701959526103,-6.81515823525876
"CP_201710","Poteriospumella lacustris",112,395244,0.000283369260507433,0.0382415576632008,-3.26383245775822
"CP_201710","Prionitis sternbergii",157,395244,0.000397222981247027,0.0848449107047307,-2.46693026900966
"CP_201710","Protoperidinium cf. depressum",475,395244,0.00120178927447349,0.154251628279457,-1.86917006014567
"CP_201710","Pseudocalanus moultoni",5,395244,1.26504134155104e-05,0.0135194877595807,-4.30362309669005
"CP_201710","Pseudocalanus newmani",3200,395244,0.00809626458592667,0.0874110452795004,-2.43713362810979
"CP_201710","Pseudochattonella farcimen",2153,395244,0.00544726801671879,0.12430004461216,-2.08505692155838
"CP_201710","Pycnococcus provasolii",124,395244,0.000313730252704658,0.00836486749015881,-4.78371478565402
"CP_201710","Pyramimonas parkeae",13,395244,3.28910748803271e-05,0.01895661550506,-3.96560230520664
"CP_201710","Pyropia perforata",134,395244,0.000339031079535679,0.0459371827329928,-3.0804804085256
"CP_201710","Pythium acanthicum",26,395244,6.57821497606542e-05,0.0587039617205782,-2.83524806344461
"CP_201710","Pythium pachycaule",28,395244,7.08423151268583e-05,0.0363782591507874,-3.31378395885712
"CP_201710","Pythium tracheiphilum",1115,395244,0.00282104219165882,0.345907196892435,-1.06158475697493
"CP_201710","Ralfsioid sp. 4GWS",104,395244,0.000263128599042617,0.0252675537793718,-3.67823416561674
"CP_201710","Rhizosolenia setigera",1681,395244,0.0042530689902946,0.0403807086400735,-3.20940311696779
"CP_201710","Scopalina ruetzleri",6,395244,1.51804960986125e-05,0.00891062992954483,-4.72051034083521
"CP_201710","Sellaphora pupula",27,395244,6.83122324437563e-05,0.0515973300643829,-2.96428535077165
"CP_201710","Semibalanus cariosus",30,395244,7.59024804930625e-05,0.00214526015673558,-6.1444944487652
"CP_201710","Skeletonema japonicum",8,395244,2.02406614648167e-05,0.000319953708624311,-8.04733423318388
"CP_201710","Smithora naiadum",148,395244,0.000374452237099108,0.0141908898314197,-4.25515508143098
"CP_201710","Stephanopyxis turris",16,395244,4.04813229296333e-05,0.0624182665495986,-2.7738973132781
"CP_201710","Thalassiosira nordenskioeldii",19579,395244,0.0495364888524557,0.576967157583333,-0.549969933360322
"CP_201710","Thalassiosira punctigera",50,395244,0.000126504134155104,0.00955308734465687,-4.65089089457089
"CP_201710","Thecamonas trahens",6,395244,1.51804960986125e-05,0.00947812801294,-4.65876844920383
"CP_201710","Thelepus crispus",459,395244,0.00116130795154386,0.0680751321141262,-2.68714329970989
"CP_201710","Thelepus sp. CMC01",306,395244,0.000774205301029238,0.0269627302210172,-3.61329972873986
"CP_201710","Triparma laevis",139,395244,0.00035168149295119,0.00413000851890411,-5.48947580932268
"CP_201710","Urile penicillatus",2175,395244,0.00550292983574703,1,0
"CP_201710","Wildemania sp. 5POR",41,395244,0.000103733390007185,0.00121026222703774,-6.71691822629301
"CP_201710",NA,205785,395244,0.520653064942162,0.580631328677823,-0.543639269705388
"CP_201711","Acartia longiremis",16,249343,6.41686351732353e-05,0.000673528687117789,-7.30297996893367
"CP_201711","Attheya longicornis",4,249343,1.60421587933088e-05,0.000559333196248154,-7.48876520469199
"CP_201711","Azumapecten farreri",4,249343,1.60421587933088e-05,0.0194357155581394,-3.9406428973398
"CP_201711","Balanus glandula",208,249343,0.000834192257252058,0.0168282687597274,-4.08469514239688
"CP_201711","Bathycoccus prasinos",44203,249343,0.177277886285157,0.395456971197418,-0.927713293654156
"CP_201711","Blastocladiella emersonii",37,249343,0.000148389968838107,0.0634453093803477,-2.75757701379007
"CP_201711","Boccardia proboscidea",86,249343,0.00034490641405614,0.389678119210066,-0.942434215993993
"CP_201711","Cafeteria roenbergensis",4,249343,1.60421587933088e-05,0.0502179474494414,-2.99138279726594
"CP_201711","Calanus pacificus",5,249343,2.0052698491636e-05,0.000342030156729307,-7.98061164721801
"CP_201711","Callophyllis flabellulata",11,249343,4.41159366815992e-05,0.146525708216656,-1.92055438321276
"CP_201711","Carcinonemertes errans",53,249343,0.000212558604011342,0.0336974850954059,-3.39033207065758
"CP_201711","Centropages abdominalis",88,249343,0.000352927493452794,0.00106038485801227,-6.84912336315695
"CP_201711","Chaetoceros socialis",26,249343,0.000104274032156507,0.000267750392499316,-8.22545538272035
"CP_201711","Chattonella subsalsa",172,249343,0.000689812828112279,0.0163860785847966,-4.11132317142411
"CP_201711","Chondracanthus exasperatus",29,249343,0.000116305651251489,0.0464091182553677,-3.07025932493199
"CP_201711","Chrysochromulina sp. CCMP291",5,249343,2.0052698491636e-05,0.00568346177857975,-5.17019476383949
"CP_201711","Chthamalus dalli",341,249343,0.00136759403712958,0.0415386569077283,-3.18113079356221
"CP_201711","Cliona chilensis",51,249343,0.000204537524614687,0.00213096195404015,-6.15118177959606
"CP_201711","Corallina vancouveriensis",19,249343,7.62002542682169e-05,0.00199843648058776,-6.21539016386178
"CP_201711","Coscinodiscus wailesii",49,249343,0.000196516445218033,0.000947314762362598,-6.96187914158487
"CP_201711","Cylindrotheca closterium",5,249343,2.0052698491636e-05,0.000504291445609639,-7.59235619192525
"CP_201711","Dasybranchus sp. DH1",60,249343,0.000240632381899632,1,0
"CP_201711","Dendraster excentricus",61,249343,0.000244642921597959,0.000938166496905092,-6.97158312267866
"CP_201711","Dictyocha speculum",311,249343,0.00124727784617976,0.0598590081509637,-2.81576334617425
"CP_201711","Ditylum brightwellii",10,249343,4.0105396983272e-05,0.0026220032508674,-5.94381665379876
"CP_201711","Emiliania huxleyi",114,249343,0.000457201525609301,0.000953941930596695,-6.9549077577641
"CP_201711","Emplectonema sp. 1 TCH-2015",39,249343,0.000156411048234761,0.0727658459974777,-2.62050858225033
"CP_201711","Euclymene sp. BOLD:ACG1020",9,249343,3.60948572849448e-05,0.0051311483349543,-5.2724257978798
"CP_201711","Eunice valens",70,249343,0.000280737778882904,0.0515492710809036,-2.96521720865981
"CP_201711","Fucus distichus",163,249343,0.000653717970827334,0.335992335060701,-1.09066693159848
"CP_201711","Halichondria panicea",167,249343,0.000669760129620643,0.0124699636437496,-4.38443243479167
"CP_201711","Haliclystus sanjuanensis",10,249343,4.0105396983272e-05,0.00800525563358724,-4.82765699880384
"CP_201711","Hecatonema maculans",10,249343,4.0105396983272e-05,0.00217098700572571,-6.13257337349049
"CP_201711","Heterocapsa rotundata",586,249343,0.00235017626321974,0.0725045062473123,-2.62410656391772
"CP_201711","Hildenbrandia sp. 27GWS",303,249343,0.00121519352859314,0.483683737175497,-0.726324021435402
"CP_201711","Hincksia hincksiae",18,249343,7.21897145698897e-05,0.0061672976051964,-5.08849452644355
"CP_201711","Homo sapiens",238,249343,0.000954508448201875,0.0497364116376097,-3.00101798559749
"CP_201711","Laminariocolax aecidioides",14,249343,5.61475557765809e-05,0.0447467282601354,-3.1067369484394
"CP_201711","Lepidodinium chlorophorum",82,249343,0.000328864255262831,0.379697936572794,-0.968379246121028
"CP_201711","Liparis florae",348,249343,0.00139566781501787,0.868986396249343,-0.140427808327951
"CP_201711","Littorina plena",1415,249343,0.00567491367313299,0.018673910620565,-3.98062788323554
"CP_201711","Littorina scutulata",56,249343,0.000224590223106323,0.0247682350964415,-3.69819328967698
"CP_201711","Littorina sitkana",96,249343,0.000385011811039412,0.271313176545202,-1.30448149232414
"CP_201711","Lottia paradigitalis",87,249343,0.000348916953754467,0.00378814577489528,-5.57587862105788
"CP_201711","Manania gwilliami",18,249343,7.21897145698897e-05,1,0
"CP_201711","Mastocarpus alaskensis",106,249343,0.000425117208022684,0.0690324674477065,-2.673178342335
"CP_201711","Mazzaella splendens",4,249343,1.60421587933088e-05,0.0018060508295469,-6.3166126795623
"CP_201711","Membranipora membranacea",9,249343,3.60948572849448e-05,0.0022520712478816,-6.09590493160231
"CP_201711","Micromonas pusilla",18811,249343,0.075442262265233,0.273898870343536,-1.29499632706065
"CP_201711","Minutocellus polymorphus",10394,249343,0.041685549624413,0.140701561221824,-1.96111421881942
"CP_201711","Mytilus trossulus",325,249343,0.00130342540195634,0.0743744463715457,-2.59864285888797
"CP_201711","Navicula sp. BOLD:AAO6950",14,249343,5.61475557765809e-05,0.448964879703862,-0.800810613221499
"CP_201711","Navicula sp. BOLD:AAO6951",3,249343,1.20316190949816e-05,0.00380151916691364,-5.57235451137409
"CP_201711","Nereis vexillosa",351,249343,0.00140769943411285,0.117372568842744,-2.1424020544031
"CP_201711","Nitzschia cf. promare",6,249343,2.40632381899632e-05,0.000997392396504952,-6.91036628819698
"CP_201711","Ostrea lurida",5,249343,2.0052698491636e-05,0.000115380894714454,-9.06727177466348
"CP_201711","Penicillium sclerotiorum",25,249343,0.00010026349245818,0.247956825342194,-1.39450063933494
"CP_201711","Petalonia fascia",5,249343,2.0052698491636e-05,0.028680352202743,-3.55154298289575
"CP_201711","Phacellophora camtschatica",3,249343,1.20316190949816e-05,0.000353083835190838,-7.94880503576962
"CP_201711","Phaeocystis antarctica",3070,249343,0.0123123568738645,0.0533689626168574,-2.93052592639579
"CP_201711","Phaeocystis globosa",363,249343,0.00145582591049277,0.565553994680812,-0.569949506673999
"CP_201711","Phoca vitulina",4,249343,1.60421587933088e-05,1,0
"CP_201711","Platynereis bicanaliculata",179,249343,0.00071788660600057,0.0498605260171175,-2.99852565106035
"CP_201711","Polycirrus sp. CMC06",16,249343,6.41686351732353e-05,0.1089521794349,-2.21684621379985
"CP_201711","Prionitis sternbergii",35,249343,0.000140368889441452,0.0299821169787148,-3.50715417576815
"CP_201711","Pseudocalanus newmani",32,249343,0.000128337270346471,0.00138558897504445,-6.58162997699748
