species,sample,eDNA_index
Balanus balanus,TW_201705,0
Balanus balanus,TW_201706,0
Balanus balanus,TW_201707,0
Balanus balanus,TW_201708,0
Balanus balanus,TW_201709,6.2790320422733e-4
Balanus balanus,TW_201711,0
Balanus balanus,TW_201801,0.0100409177060894
Balanus balanus,TW_201803,1
Balanus balanus,TW_201805,0.0949257156278428
Balanus balanus,TW_201807,0
Bathycoccus prasinos,CP_201706,0.21497721582212
Bathycoccus prasinos,CP_201707,0.00141672866857592
Bathycoccus prasinos,CP_201708,0.0177872623233064
Bathycoccus prasinos,CP_201709,0.818917408584427
Bathycoccus prasinos,CP_201710,0.260240273824039
Bathycoccus prasinos,CP_201711,0.395456971197418
Bathycoccus prasinos,CP_201801,0.31607486010196
Bathycoccus prasinos,CP_201803,0.226726614248456
Bathycoccus prasinos,CP_201805,0.014800577849475
Bathycoccus prasinos,CP_201807,0.106860973905831
Bathycoccus prasinos,FH_201706,0.00335571279639575
Bathycoccus prasinos,FH_201707,0.177847730797905
Bathycoccus prasinos,FH_201708,0.00916180931461237
Bathycoccus prasinos,FH_201709,0.578921233445247
Bathycoccus prasinos,FH_201710,0.110600715930116
Bathycoccus prasinos,FH_201711,0.271970775992472
Bathycoccus prasinos,FH_201801,0.224502980436469
Bathycoccus prasinos,FH_201803,0.172870093240674
Bathycoccus prasinos,FH_201805,0.0126643746756902
Bathycoccus prasinos,FH_201807,0.0732105346938266
Bathycoccus prasinos,LK_201706,0.0275198243027481
Bathycoccus prasinos,LK_201707,0.0022712075813358
Bathycoccus prasinos,LK_201708,0.030125212996444
Bathycoccus prasinos,LK_201709,0.658901893479121
Bathycoccus prasinos,LK_201710,0.17643084539877
Bathycoccus prasinos,LK_201711,0.348946232161506
Bathycoccus prasinos,LK_201801,0.539634382460652
Bathycoccus prasinos,LK_201803,0.149908473777029
Bathycoccus prasinos,LK_201805,0.0155389850550856
Bathycoccus prasinos,LK_201807,0.11732722772507
Bathycoccus prasinos,LL_201703,1
Bathycoccus prasinos,LL_201705,0.00608209946937508
Bathycoccus prasinos,LL_201706,0.0389588508634777
Bathycoccus prasinos,LL_201707,0.0297865227821015
Bathycoccus prasinos,LL_201708,0.346161670234952
Bathycoccus prasinos,LL_201709,0.306884067157526
Bathycoccus prasinos,LL_201710,0
Bathycoccus prasinos,LL_201711,5.98737954161915e-5
Bathycoccus prasinos,LL_201801,0.70859010283268
Bathycoccus prasinos,LL_201803,0.00878882977376319
Bathycoccus prasinos,LL_201805,6.29970438028438e-4
Bathycoccus prasinos,LL_201807,0.00827520813183756
Bathycoccus prasinos,PO_201703,0.972345149995739
Bathycoccus prasinos,PO_201705,6.42076433109844e-4
Bathycoccus prasinos,PO_201706,0.0581041506798982
Bathycoccus prasinos,PO_201707,0.179550993372241
Bathycoccus prasinos,PO_201708,0.190114759584459
Bathycoccus prasinos,PO_201709,0.0398319975958275
Bathycoccus prasinos,PO_201711,0.004662175439064
Bathycoccus prasinos,PO_201801,0.346344260616864
Bathycoccus prasinos,PO_201803,0
Bathycoccus prasinos,PO_201805,0
Bathycoccus prasinos,PO_201807,0.0164739675864095
Bathycoccus prasinos,SA_201703,0.795058523653352
Bathycoccus prasinos,SA_201705,0.00171141015662996
Bathycoccus prasinos,SA_201706,0.0104617009256569
Bathycoccus prasinos,SA_201707,0.00598950052821505
Bathycoccus prasinos,SA_201708,0.077306915201394
Bathycoccus prasinos,SA_201709,0.0983702863655234
Bathycoccus prasinos,SA_201711,0.0310887678831507
Bathycoccus prasinos,SA_201801,0.585032530766333
Bathycoccus prasinos,SA_201803,0.00182270926186282
Bathycoccus prasinos,SA_201805,0
Bathycoccus prasinos,SA_201807,0.080585550214144
Bathycoccus prasinos,TR_201703,0.944597996808012
Bathycoccus prasinos,TR_201705,0.0044331624888165
Bathycoccus prasinos,TR_201706,0.0695092368042091
Bathycoccus prasinos,TR_201707,0.0332751443676474
Bathycoccus prasinos,TR_201708,0.304271021991247
Bathycoccus prasinos,TR_201709,0.176937878350048
Bathycoccus prasinos,TR_201711,0.121128966905959
Bathycoccus prasinos,TR_201801,0.720003598070176
Bathycoccus prasinos,TR_201803,0
Bathycoccus prasinos,TR_201805,0.00252011645355125
Bathycoccus prasinos,TR_201807,0.0769911862050818
Bathycoccus prasinos,TW_201703,0.623796923843361
Bathycoccus prasinos,TW_201705,0.00354534760111733
Bathycoccus prasinos,TW_201706,0.0953095782697847
Bathycoccus prasinos,TW_201707,0.0350241846832511
Bathycoccus prasinos,TW_201708,0.305305855797063
Bathycoccus prasinos,TW_201709,0.364562274058987
Bathycoccus prasinos,TW_201711,0.00107751258188682
Bathycoccus prasinos,TW_201801,0.648001201368857
Bathycoccus prasinos,TW_201803,0
Bathycoccus prasinos,TW_201805,0.00889233756388673
Bathycoccus prasinos,TW_201807,0.00214098353674985
Blastocladiella emersonii,CP_201706,0.147382950677064
Blastocladiella emersonii,CP_201707,0.0258611413599703
Blastocladiella emersonii,CP_201708,0.111778834157518
Blastocladiella emersonii,CP_201709,0.0650421358828758
Blastocladiella emersonii,CP_201710,0.161181784030144
Blastocladiella emersonii,CP_201711,0.0634453093803477
Blastocladiella emersonii,CP_201801,0
Blastocladiella emersonii,CP_201803,0
Blastocladiella emersonii,CP_201805,0
Blastocladiella emersonii,CP_201807,0.0315048544863282
Blastocladiella emersonii,FH_201706,0.0470252297718297
Blastocladiella emersonii,FH_201707,0.00153120893572717
Blastocladiella emersonii,FH_201708,0.0307517063551381
Blastocladiella emersonii,FH_201709,0.0583300631103178
Blastocladiella emersonii,FH_201710,0.107056388862566
Blastocladiella emersonii,FH_201711,0.033233989987949
Blastocladiella emersonii,FH_201801,0
Blastocladiella emersonii,FH_201803,0
Blastocladiella emersonii,FH_201805,0
Blastocladiella emersonii,FH_201807,0.0440318160047728
Blastocladiella emersonii,LK_201706,1
Blastocladiella emersonii,LK_201707,0.109612574508106
Blastocladiella emersonii,LK_201708,0
Blastocladiella emersonii,LK_201709,0.0433680973153879
Blastocladiella emersonii,LK_201710,0.139207521463453
Blastocladiella emersonii,LK_201711,0.0763647631104351
Blastocladiella emersonii,LK_201801,0
Blastocladiella emersonii,LK_201803,0
Blastocladiella emersonii,LK_201805,0
Blastocladiella emersonii,LK_201807,0
Blastocladiella emersonii,LL_201703,0
Blastocladiella emersonii,LL_201705,0
Blastocladiella emersonii,LL_201706,0.0618582706521235
Blastocladiella emersonii,LL_201707,0
Blastocladiella emersonii,LL_201708,0
Blastocladiella emersonii,LL_201709,0
Blastocladiella emersonii,LL_201710,0
Blastocladiella emersonii,LL_201711,0
Blastocladiella emersonii,LL_201801,0
Blastocladiella emersonii,LL_201803,0
Blastocladiella emersonii,LL_201805,0
Blastocladiella emersonii,LL_201807,0
Blastocladiella emersonii,PO_201703,0
Blastocladiella emersonii,PO_201705,0
Blastocladiella emersonii,PO_201706,0.127114041212387
Blastocladiella emersonii,PO_201707,0
Blastocladiella emersonii,PO_201708,0
Blastocladiella emersonii,PO_201709,0
Blastocladiella emersonii,PO_201711,0
Blastocladiella emersonii,PO_201801,0
Blastocladiella emersonii,PO_201803,0
Blastocladiella emersonii,PO_201805,0
Blastocladiella emersonii,PO_201807,0.0220703923393422
Blastocladiella emersonii,SA_201703,0
Blastocladiella emersonii,SA_201705,0.0570474932120841
Blastocladiella emersonii,SA_201706,0.0527845382867531
Blastocladiella emersonii,SA_201707,0.00247733582509403
Blastocladiella emersonii,SA_201708,0
Blastocladiella emersonii,SA_201709,0
Blastocladiella emersonii,SA_201711,0.00915118920106999
Blastocladiella emersonii,SA_201801,0.0764095402771326
Blastocladiella emersonii,SA_201803,0
Blastocladiella emersonii,SA_201805,0
Blastocladiella emersonii,SA_201807,0
Blastocladiella emersonii,TR_201703,0
Blastocladiella emersonii,TR_201705,0
Blastocladiella emersonii,TR_201706,0.348685585778616
Blastocladiella emersonii,TR_201707,0.00255082470125017
Blastocladiella emersonii,TR_201708,0
Blastocladiella emersonii,TR_201709,0
Blastocladiella emersonii,TR_201711,0
Blastocladiella emersonii,TR_201801,0
Blastocladiella emersonii,TR_201803,0
Blastocladiella emersonii,TR_201805,0
Blastocladiella emersonii,TR_201807,0
Blastocladiella emersonii,TW_201703,0
Blastocladiella emersonii,TW_201705,0
Blastocladiella emersonii,TW_201706,0
Blastocladiella emersonii,TW_201707,0
Blastocladiella emersonii,TW_201708,0
Blastocladiella emersonii,TW_201709,0
Blastocladiella emersonii,TW_201711,0
Blastocladiella emersonii,TW_201801,0
Blastocladiella emersonii,TW_201803,0
Blastocladiella emersonii,TW_201805,0
Blastocladiella emersonii,TW_201807,0
Chaetoceros socialis,CP_201706,0.043835438663022
Chaetoceros socialis,CP_201707,0.00807625465894616
Chaetoceros socialis,CP_201708,0.00978072770093494
Chaetoceros socialis,CP_201709,0
Chaetoceros socialis,CP_201710,3.76804999402851e-4
Chaetoceros socialis,CP_201711,2.67750392499316e-4
Chaetoceros socialis,CP_201801,0
Chaetoceros socialis,CP_201803,0
Chaetoceros socialis,CP_201805,0.00200472611616405
Chaetoceros socialis,CP_201807,1.05733141191421e-4
Chaetoceros socialis,FH_201706,1
Chaetoceros socialis,FH_201707,0.00180239302878827
Chaetoceros socialis,FH_201708,0.0225568655363581
Chaetoceros socialis,FH_201709,1.0252949266172e-4
Chaetoceros socialis,FH_201710,2.7682210080535e-4
Chaetoceros socialis,FH_201711,3.99182462657752e-5
Chaetoceros socialis,FH_201801,0
Chaetoceros socialis,FH_201803,0
Chaetoceros socialis,FH_201805,0.00806247282724729
Chaetoceros socialis,FH_201807,1.86309322921012e-4
Chaetoceros socialis,LK_201706,0.0203538635030703
Chaetoceros socialis,LK_201707,0.00627259351831858
Chaetoceros socialis,LK_201708,0.0172538379456144
Chaetoceros socialis,LK_201709,0
Chaetoceros socialis,LK_201710,0.00401833600203051
Chaetoceros socialis,LK_201711,2.63862948995444e-4
Chaetoceros socialis,LK_201801,0
Chaetoceros socialis,LK_201803,3.5552987218723e-4
Chaetoceros socialis,LK_201805,0
Chaetoceros socialis,LK_201807,2.77717864565613e-5
Chaetoceros socialis,LL_201703,2.72050746980237e-4
Chaetoceros socialis,LL_201705,0.0908701057138905
Chaetoceros socialis,LL_201706,0.00124476029817382
Chaetoceros socialis,LL_201707,9.25174534520594e-6
Chaetoceros socialis,LL_201708,5.75938764139854e-5
Chaetoceros socialis,LL_201709,1.86080820800157e-5
Chaetoceros socialis,LL_201710,0
Chaetoceros socialis,LL_201711,0.00647849190445775
Chaetoceros socialis,LL_201801,0.00947533545056392
Chaetoceros socialis,LL_201803,5.05836699379505e-5
Chaetoceros socialis,LL_201805,3.37280309773515e-4
Chaetoceros socialis,LL_201807,0
Chaetoceros socialis,PO_201703,0.00197628661002465
Chaetoceros socialis,PO_201705,0.0342844332715081
Chaetoceros socialis,PO_201706,5.29773694487683e-4
Chaetoceros socialis,PO_201707,0
Chaetoceros socialis,PO_201708,0
Chaetoceros socialis,PO_201709,0.026971690029864
Chaetoceros socialis,PO_201711,0.025982698243975
Chaetoceros socialis,PO_201801,0
Chaetoceros socialis,PO_201803,0.00196589679700703
Chaetoceros socialis,PO_201805,0
Chaetoceros socialis,PO_201807,3.53457953500259e-5
Chaetoceros socialis,SA_201703,0
Chaetoceros socialis,SA_201705,0.0511600809279174
Chaetoceros socialis,SA_201706,0.01115245446987
Chaetoceros socialis,SA_201707,0
Chaetoceros socialis,SA_201708,4.41555895214782e-4
Chaetoceros socialis,SA_201709,0.00195831561749681
Chaetoceros socialis,SA_201711,0.0576281299927185
Chaetoceros socialis,SA_201801,3.65676255869052e-4
Chaetoceros socialis,SA_201803,0.00322208581065393
Chaetoceros socialis,SA_201805,0.00748648243514523
Chaetoceros socialis,SA_201807,0.00400408145148832
Chaetoceros socialis,TR_201703,2.87914490606357e-5
Chaetoceros socialis,TR_201705,0.0372720239257377
Chaetoceros socialis,TR_201706,2.47511616564966e-4
Chaetoceros socialis,TR_201707,8.31620417273632e-5
Chaetoceros socialis,TR_201708,0
Chaetoceros socialis,TR_201709,0.00271520361710026
Chaetoceros socialis,TR_201711,0.05691515604691
Chaetoceros socialis,TR_201801,3.83542445638771e-4
Chaetoceros socialis,TR_201803,0.00286683789265579
Chaetoceros socialis,TR_201805,0
Chaetoceros socialis,TR_201807,1.12075603992394e-4
Chaetoceros socialis,TW_201703,6.37477792746727e-4
Chaetoceros socialis,TW_201705,0.0465161507854536
Chaetoceros socialis,TW_201706,8.00713197203731e-4
Chaetoceros socialis,TW_201707,0
Chaetoceros socialis,TW_201708,0
Chaetoceros socialis,TW_201709,3.89547541786944e-5
Chaetoceros socialis,TW_201711,0.110661704403506
Chaetoceros socialis,TW_201801,4.2433722949533e-4
Chaetoceros socialis,TW_201803,0.00424121503783938
Chaetoceros socialis,TW_201805,0.00147695813833205
Chaetoceros socialis,TW_201807,0
Chaetoceros sp. MBTD-CMFRI-S045,CP_201706,1
Chaetoceros sp. MBTD-CMFRI-S045,CP_201707,0.456776486616099
Chaetoceros sp. MBTD-CMFRI-S045,CP_201708,0
Chaetoceros sp. MBTD-CMFRI-S045,CP_201709,0
Chaetoceros sp. MBTD-CMFRI-S045,CP_201710,0
Chaetoceros sp. MBTD-CMFRI-S045,CP_201711,0
Chaetoceros sp. MBTD-CMFRI-S045,CP_201801,0
Chaetoceros sp. MBTD-CMFRI-S045,CP_201803,0
Chaetoceros sp. MBTD-CMFRI-S045,CP_201805,0
Chaetoceros sp. MBTD-CMFRI-S045,CP_201807,0.0042695099195543
Chaetoceros sp. MBTD-CMFRI-S045,FH_201706,0
Chaetoceros sp. MBTD-CMFRI-S045,FH_201707,0.539728505748604
Chaetoceros sp. MBTD-CMFRI-S045,FH_201708,0.385991533047569
Chaetoceros sp. MBTD-CMFRI-S045,FH_201709,0.676827686599586
Chaetoceros sp. MBTD-CMFRI-S045,FH_201710,0
Chaetoceros sp. MBTD-CMFRI-S045,FH_201711,0
Chaetoceros sp. MBTD-CMFRI-S045,FH_201801,0
Chaetoceros sp. MBTD-CMFRI-S045,FH_201803,0
Chaetoceros sp. MBTD-CMFRI-S045,FH_201805,0
Chaetoceros sp. MBTD-CMFRI-S045,FH_201807,0
Chaetoceros sp. MBTD-CMFRI-S045,LK_201706,0
Chaetoceros sp. MBTD-CMFRI-S045,LK_201707,0
Chaetoceros sp. MBTD-CMFRI-S045,LK_201708,0
Chaetoceros sp. MBTD-CMFRI-S045,LK_201709,0
Chaetoceros sp. MBTD-CMFRI-S045,LK_201710,0
Chaetoceros sp. MBTD-CMFRI-S045,LK_201711,0
Chaetoceros sp. MBTD-CMFRI-S045,LK_201801,0
Chaetoceros sp. MBTD-CMFRI-S045,LK_201803,0
Chaetoceros sp. MBTD-CMFRI-S045,LK_201805,0
Chaetoceros sp. MBTD-CMFRI-S045,LK_201807,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201703,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201705,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201706,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201707,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201708,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201709,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201710,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201711,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201801,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201803,0.0415809159254163
Chaetoceros sp. MBTD-CMFRI-S045,LL_201805,0
Chaetoceros sp. MBTD-CMFRI-S045,LL_201807,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201703,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201705,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201706,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201707,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201708,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201709,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201711,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201801,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201803,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201805,0
Chaetoceros sp. MBTD-CMFRI-S045,PO_201807,0
Chaetoceros sp. MBTD-CMFRI-S045,SA_201703,0.0229475237769987
Chaetoceros sp. MBTD-CMFRI-S045,SA_201705,0
Chaetoceros sp. MBTD-CMFRI-S045,SA_201706,0
Chaetoceros sp. MBTD-CMFRI-S045,SA_201707,0
Chaetoceros sp. MBTD-CMFRI-S045,SA_201708,0
Chaetoceros sp. MBTD-CMFRI-S045,SA_201709,0
Chaetoceros sp. MBTD-CMFRI-S045,SA_201711,0
Chaetoceros sp. MBTD-CMFRI-S045,SA_201801,0
Chaetoceros sp. MBTD-CMFRI-S045,SA_201803,0
Chaetoceros sp. MBTD-CMFRI-S045,SA_201805,0
Chaetoceros sp. MBTD-CMFRI-S045,SA_201807,0
Chaetoceros sp. MBTD-CMFRI-S045,TR_201703,0
Chaetoceros sp. MBTD-CMFRI-S045,TR_201705,0
Chaetoceros sp. MBTD-CMFRI-S045,TR_201706,0
Chaetoceros sp. MBTD-CMFRI-S045,TR_201707,0
Chaetoceros sp. MBTD-CMFRI-S045,TR_201708,0
Chaetoceros sp. MBTD-CMFRI-S045,TR_201709,0
Chaetoceros sp. MBTD-CMFRI-S045,TR_201711,0
Chaetoceros sp. MBTD-CMFRI-S045,TR_201801,0
Chaetoceros sp. MBTD-CMFRI-S045,TR_201803,0.074859162207748
Chaetoceros sp. MBTD-CMFRI-S045,TR_201805,0
Chaetoceros sp. MBTD-CMFRI-S045,TR_201807,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201703,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201705,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201706,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201707,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201708,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201709,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201711,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201801,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201803,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201805,0
Chaetoceros sp. MBTD-CMFRI-S045,TW_201807,0
Chattonella subsalsa,CP_201706,0.00409417160939785
Chattonella subsalsa,CP_201707,0.0946691904048962
Chattonella subsalsa,CP_201708,0.0093153596241004
Chattonella subsalsa,CP_201709,0.00207591463957318
Chattonella subsalsa,CP_201710,0.0627449792015725
Chattonella subsalsa,CP_201711,0.0163860785847966
Chattonella subsalsa,CP_201801,0.0538632190098871
Chattonella subsalsa,CP_201803,0.034358479329179
Chattonella subsalsa,CP_201805,0.152175222777926
Chattonella subsalsa,CP_201807,0.00679549790962654
Chattonella subsalsa,FH_201706,0.0254521788532166
Chattonella subsalsa,FH_201707,0.0906009713059122
Chattonella subsalsa,FH_201708,0.0278075041502341
Chattonella subsalsa,FH_201709,0.0023712570511724
Chattonella subsalsa,FH_201710,0.0337045899353936
Chattonella subsalsa,FH_201711,0.0154360989240481
Chattonella subsalsa,FH_201801,0
Chattonella subsalsa,FH_201803,0.171961280543692
Chattonella subsalsa,FH_201805,0.0400831237516932
Chattonella subsalsa,FH_201807,8.33976803142653e-4
Chattonella subsalsa,LK_201706,0.107857776475089
Chattonella subsalsa,LK_201707,0.0489800838346931
Chattonella subsalsa,LK_201708,0.00883685385867413
Chattonella subsalsa,LK_201709,2.00788073933231e-4
Chattonella subsalsa,LK_201710,0.0154058888496742
Chattonella subsalsa,LK_201711,0.015285325387961
Chattonella subsalsa,LK_201801,0
Chattonella subsalsa,LK_201803,0.0437120764439329
Chattonella subsalsa,LK_201805,0.0501246517574749
Chattonella subsalsa,LK_201807,0.00231225722372178
Chattonella subsalsa,LL_201703,0.00934628708012494
Chattonella subsalsa,LL_201705,0
Chattonella subsalsa,LL_201706,0.0146842489327115
Chattonella subsalsa,LL_201707,0
Chattonella subsalsa,LL_201708,0
Chattonella subsalsa,LL_201709,0.00477699095275366
Chattonella subsalsa,LL_201710,0
Chattonella subsalsa,LL_201711,0
Chattonella subsalsa,LL_201801,0.17570132001979
Chattonella subsalsa,LL_201803,0.682339052391112
Chattonella subsalsa,LL_201805,0.029875803131333
Chattonella subsalsa,LL_201807,0
Chattonella subsalsa,PO_201703,0.0203656315815905
Chattonella subsalsa,PO_201705,0
Chattonella subsalsa,PO_201706,0.00958881381237112
Chattonella subsalsa,PO_201707,0
Chattonella subsalsa,PO_201708,0
Chattonella subsalsa,PO_201709,0.0024176396103036
Chattonella subsalsa,PO_201711,0.0663210381504357
Chattonella subsalsa,PO_201801,0.0250098624251538
Chattonella subsalsa,PO_201803,1
Chattonella subsalsa,PO_201805,0.333383366757542
Chattonella subsalsa,PO_201807,0
Chattonella subsalsa,SA_201703,0
Chattonella subsalsa,SA_201705,0.0267681617440468
Chattonella subsalsa,SA_201706,0.0102111644013698
Chattonella subsalsa,SA_201707,0
Chattonella subsalsa,SA_201708,0
Chattonella subsalsa,SA_201709,0.0265399859898477
Chattonella subsalsa,SA_201711,0.0139453530676361
Chattonella subsalsa,SA_201801,0.148846715680592
Chattonella subsalsa,SA_201803,0.0345339565596945
Chattonella subsalsa,SA_201805,0.0889284366331626
Chattonella subsalsa,SA_201807,0.00139404828799776
Chattonella subsalsa,TR_201703,0.0194816287272096
Chattonella subsalsa,TR_201705,0.00191814540013761
Chattonella subsalsa,TR_201706,0.0370274407377622
Chattonella subsalsa,TR_201707,0
Chattonella subsalsa,TR_201708,0
Chattonella subsalsa,TR_201709,0
Chattonella subsalsa,TR_201711,0.018992316874401
Chattonella subsalsa,TR_201801,0.0789771577408884
Chattonella subsalsa,TR_201803,0.0124728353744974
Chattonella subsalsa,TR_201805,0.00396368824924518
Chattonella subsalsa,TR_201807,0
Chattonella subsalsa,TW_201703,0.0500749600568677
Chattonella subsalsa,TW_201705,2.44835023785599e-4
Chattonella subsalsa,TW_201706,0
Chattonella subsalsa,TW_201707,0
Chattonella subsalsa,TW_201708,0
Chattonella subsalsa,TW_201709,0
Chattonella subsalsa,TW_201711,0.114379945558173
Chattonella subsalsa,TW_201801,0
Chattonella subsalsa,TW_201803,0.0579707163379419
Chattonella subsalsa,TW_201805,0.0262025492531621
Chattonella subsalsa,TW_201807,0
Chordariaceae sp. 7 AP-2014,CP_201706,0.0330431489585233
Chordariaceae sp. 7 AP-2014,CP_201707,0
Chordariaceae sp. 7 AP-2014,CP_201708,0
Chordariaceae sp. 7 AP-2014,CP_201709,0
